Unnamed: 0,Car,Review,Polarity_score,Sentiment
832,Mahindra Scorpio,Mahindra XUV 700 is a well-built SUV car with excellent performance. The high ground clearance gives you off-roading capability. It provides classy interiors with good safety features. It grabs a lot of attention because of its handsome styling and solid build quality.,4.721,Strongly Positive
833,Mahindra Scorpio,The level of safety and build quality is phenomenal. It's a features-loaded car with good performance also.,3.4539999999999997,Positive
834,Mahindra Scorpio,"I bought AX7 petrol auto, it is absolutely commendable car at this price point. Driving and handling are very comfortable. It comes with loads of features that even a 70lakh car doesn't have. It is easy to maneuver around the city. The infotainment system is sleek. You put your foot on the peddle and it is among the quickest car...",3.787,Positive
835,Mahindra Scorpio,"I was looking for a pre-owned vehicle on the lot. I was looking for a car with low mileage and had my type of interest in vehicles. I was placed in the perfect car. It looked brand new being a used car and my customer service rep handled me very well. He was very knowledgeable about the vehicles there, kind, and knew just what I wanted based on my ...",4.429,Strongly Positive
836,Mahindra Scorpio,"Excellent Car. I am sharing my thoughts/review after driving for 2months. I have waited for this car for up to 1.5yrs, as I required this car (AX7) luxury pack in Mid black color. Overall Performance: excellent performance if we talk about its pickup level of comfort not so good if we have a long drive. The mileage we can get up to 13.5/km/l Overal...",4.386,Strongly Positive
837,Mahindra Scorpio,Mahindra XUV 700 is a well-built SUV car with excellent performance. The high ground clearance gives you off-roading capability. It provides classy interiors with good safety features. It grabs a lot of attention because of its handsome styling and solid build quality.,4.721,Strongly Positive
838,Mahindra Scorpio,The power of XUV700 is awesome. When we are sitting in a car. We don't feel that the car goes to 100kmph. The auto-driving facility is also very nice.,4.008,Strongly Positive
839,Mahindra Scorpio,"I recently came across the new model of XUV700 and was impressed. Because when I first saw it, I thought it is BMW because it looks so clary and admirable just by the looks. The safety features are good and reliable. It has good pick up, and the price range is 13lacs starting and that is reasonably good.",4.7749999999999995,Strongly Positive
840,Mahindra Scorpio,"With larger, more comfortable seats, superior upholstery, and a number of useful amenities, it receives a very well-designed and luxurious cabin. It has Alexa integration with Adrenox, a completely linked automobile technology that allows voice control of a variety of in-car technologies. Other luxury features included a 12-speaker 3D surround soun...",4.4495000000000005,Strongly Positive
841,Mahindra Scorpio,"Mahindra XUV700 is one of the most amazing Mahindra cars and in my opinion the best. The most important features for a driver are a great engine, streamlined dynamics, excellent brakes, strong suspension, and top-notch safety. The presentation is exquisite, and the sights seem as if we are on an airplane.",4.8925,Strongly Positive
842,Mahindra Scorpio,"Massive road presence, very powerful engine, excellent steering wheel, very wide sunroof, when you drive the car you can feel the rush. Overall it's a good one and excellent for road trips.",4.6575,Strongly Positive
843,Mahindra Scorpio,"The new XUV700 from Mahindra is available with both petrol and diesel engines. Both engines deliver excellent performance and a comfortable riding experience. Even while it may not have the most stunning appearance when compared to other automobiles, the price makes it an appealing option. It clearly has the ability to completely eclipse its rivals...",4.656000000000001,Strongly Positive
844,Mahindra Scorpio,"Mahindra is unmistakably increasing the value coefficient with the new XUV700 based on the prices. The SUV excels at delivering on all fronts, whether it is in terms of features, size, comfort, safety, or even performance.",4.4035,Strongly Positive
845,Mahindra Scorpio,"Mahindra's style and looks are unmatchable with any car, and the new logo adds more charm to the SUV. XUV 700 is a beautiful yet powerful beast. I bought it in the electric blue color of the MX petrol version at a price range of 17lacs on-road price. Everything about is soo amazing, and I simply love it.",4.7825,Strongly Positive
846,Mahindra Scorpio,"This is the best car in the world. This is the world's fastest car company, this car is very good in price and in look and features this is a Tesla model car. This is a very fast electric car and this is very fastest SUV car. ",4.061,Strongly Positive
847,Mahindra Scorpio,Mahindra has outdone itself and has made a very good-looking SUV 700 I was really amazed to see have beautiful the car is inside out a great job.,4.5495,Strongly Positive
848,Mahindra Scorpio,"The Mahindra XUV 700 is affordable, easy to maintain, and offers a smooth driving experience. It is also incredibly spacious and comfortable, has a great LED headlamp, and has good display and touch capabilities.",4.6274999999999995,Strongly Positive
849,Mahindra Scorpio,"The overall result I would rate it an 8 out of 10 since, although having a tonne of features, it lacks essential elements like access to the back row. Additionally, when given throttle, the ride feels harsh and uncomfortable and lacks the comfort it should have. In addition, the engine has incredible engine refinement at a reasonable price.",-0.64,Negative
850,Mahindra Scorpio,"Recently, I came across this beast, and the new Mahindra logo in itself is breathtaking and charming. I thought some new brand entered the Indian market, but it was none other than Mahindra with its class. XUV 700 is the most compatible car for the family, with awesome legroom in all the rows and fully loaded with features with astonishing engine p...",4.382499999999999,Strongly Positive
851,Mahindra Scorpio,"Nice experience and a good car, more than satisfied, and it is one of the best car in the class, but the engine should be a thing company can look into.",3.786,Positive
852,Mahindra Scorpio,Mahindra XUV 700 is a good car with the best mileage and performance. I suggest buying this car at the best price.,4.531,Strongly Positive
853,Mahindra Scorpio,"This is the best car in India, and no one can beat this car because of its features. The body build of this car is also good compared to other cars in this price range.",3.548,Positive
854,Mahindra Scorpio,"XUV 700 is a fantastic vehicle, which an entire family will love. Having driven Harrier, Innova & Fortuner in the past, I would say XUV is better than all of them in terms of power, space, comfort & refinement as an overall package.",4.608499999999999,Strongly Positive
855,Mahindra Scorpio,Mahindra XUV700 is the best in its class apart SUV. One of the most desired cars of the decade. The right time to launch this car where owners can drive for the next 10 years by the time EV starts picking up.,3.8225,Positive
856,Mahindra Scorpio,Mahindra XUV is a luxury car and good performance of a car and good future of car and good features and auto modes Mahindra XUV looks like a luxury car compared to the luxury 700 Mercedes and Audi and Ducati and the color is beautiful very comfortable and safest car with good performance and power XUV 700 is amazing in all SUV car impressive vehicl...,4.922000000000001,Strongly Positive
857,Mahindra Scorpio,Very good and comfortable car. It's looking so beautiful and has good features as compared to other SUVs.,4.7135,Strongly Positive
858,Mahindra Scorpio,"Looking amazing. The power is marvelous, the braking system is unbelievable, power steering is great. Totally unforgettable experience.",4.6370000000000005,Strongly Positive
859,Mahindra Scorpio,"Great car with awesome comfort. You have to get used to the thud noise from a suspension that too in a brand new car. Features will be given to you after 1/2 year of delivery. You have to get used to an infotainment system which gets disconnected often, it gets blacked out sometimes.",4.467,Strongly Positive
860,Mahindra Scorpio,"Mind-blowing, excellent, good design, latest features, very strong car, best safety. This a perfect family car.",4.8445,Strongly Positive
861,Mahindra Scorpio,"Outstanding SUV at this price, comfort is outstanding, and locking is so gorgeous. The road presence is very nice, and the features are awesome. It is good for family purposes, this is India's best safest car. 
",4.934,Strongly Positive
862,Mahindra Scorpio,"It looks good, stylish, and extremely huge, but with that, it all maintains its balance and commanding stance on road. The new logo design of a Mahindra is adding to its features, and the clutch feels so light and progressive. A few of the basic features are missing.",-0.069,Negative
863,Mahindra Scorpio,"It looks good, stylish, and extremely huge, but with that, it all maintains its balance and commanding stance on road. The new logo design of a Mahindra is adding to its features, and the clutch feels so light and progressive. A few of the basic features are missing.",-0.069,Negative
864,Mahindra Scorpio,Very comfortable also the feel is also luxurious and the drive is the best mostly the rear passengers are also comfortable while driving on a bad road.,4.1770000000000005,Strongly Positive
865,Mahindra Scorpio,"This car is phenomenal and the first of its segment to carry the best features out there in any Indian car, but it lacks some basic features like auto-dimming IRVM, and the alloys don't look that good for a car of this price other than that, this car is just perfect for anyone out there looking for safety, performance, cool, and practical features",4.688,Strongly Positive
866,Mahindra Scorpio,"The best car I have ever seen from India, but the price should be atleast 20 lakhs on-road for the AX5 diesel automatic 7-seater. The infotainment system, styling, features, design, and the new Mahindra logo are also good. The safety and the speakers of the car are also very good. The alloy wheels are the best in this car.",4.837,Strongly Positive
867,Mahindra Scorpio,"Beautiful design and looks, good maintenance, smooth driving experience, very comfortable and spacious, good led headlight, good display and touch, big space for luggage. Value for mo0ney car.",4.779,Strongly Positive
868,Mahindra Scorpio,Overall I loved this car soo much and soon I'm gonna buy this car as soon as possible especially the top variant of this car this is my overall experience with a test drive and the information that I am sharing.,4.1535,Strongly Positive
869,Mahindra Scorpio,Very comfortable and safest car with good performance and power. XUV 700 is amazing in all SUV cars.,4.6125,Strongly Positive
870,Mahindra Scorpio,"Earlier this year, Mahindra revised the variant-wise features of the XUV700. Now the AX3 model does not have a rear wiper and defogger. The company has also removed the selective unlock function for the doors and boot-lid of the AX3. The price of this car starts from Rs.13.18 Lakh.",0.0,Neutral
871,Mahindra Scorpio,"I have purchased this and my family loves this because it is very smart in looks, performance, and safety. I would like to give it 5 stars but I am a middle-class person and its maintenance is a little bit worthwhile for me. Overall this is the best car.",4.6899999999999995,Strongly Positive
872,Mahindra Scorpio,"Outstanding SUV luxury car and comfort is outstanding and locking gorgeous, road presence is nice, and features are awesome. This is better for family safety and comfort India's best safety rating is there in Mahindra XUV700 only I hate mileage and etc all in one.",4.93,Strongly Positive
873,Mahindra Scorpio,"Excellent SUV car in this segment, very comfortable and spacious, also good driving experience, and good looking car. It is a great car in terms of power and performance. The look and feel of the vehicle are simply amazing. The build quality and mileage are also decent.",4.840999999999999,Strongly Positive
874,Mahindra Scorpio,It is a comfortable car for middle-class families at this price. Overall experience was very good.,3.787,Positive
875,Mahindra Scorpio,This is a very nice car with good comfort. I am very happy to see the car it looks very nice.,4.694999999999999,Strongly Positive
876,Mahindra Scorpio,This car is the best car for comfort. This car is the best for safe driving and I like its automatic system. I like its sunroof and other systems. Its performance off-road is comfortable.,4.843,Strongly Positive
877,Mahindra Scorpio,"Yes, it's one of the best Mahindra XUV700 and is full of features. Best in milage, best in performance amazing look, and also the heart of every Indian.",4.8215,Strongly Positive
878,Mahindra Scorpio,I am using this car for a year. it was a good and more comfortable car with good handling also. The mileage is less.,4.2764999999999995,Strongly Positive
879,Mahindra Scorpio,"Beautifully designed SUVs at affordable prices for all classes of society. With the excellent infotainment system, excellent sound quality, and excellently loaded features, SUV is at an affordable price.",4.7255,Strongly Positive
880,Mahindra Scorpio,"Mahindra XUV 700 became very popular with the launch. It is currently priced between Rs 13.18 lakh to Rs 24.58 lakh (ex-showroom). My friend has taken a test drive of this car, It is spacious from the inside and gives great mileage.",4.429,Strongly Positive
881,Mahindra Scorpio,"There are many factors that make XUV700 popular in its segment. The long list of features is one of them. It is available with both 2WD and AWD variants and is now a commonly spotted SUV on our roads. Just like many other cars available in the market, XUV700 also has problems. This is the best SUV. ",3.8914999999999997,Positive
882,Mahindra Scorpio,"This is the best car for comfort. The price is also good and looks nice, but its dashboard should be improved more.",4.423500000000001,Strongly Positive
883,Mahindra Scorpio,"This car should be an example of a perfect 7-seater car for the family. Since Mahindra's new super smooth engine has taken this beast car to another level of performance it's smooth, it's reliable, stylish, and most important its comfort and features are next level. You can purchase this car blindly, if you don't want to purchase a car for the...",4.5245,Strongly Positive
884,Mahindra Scorpio,Amazing style and comfort with mind-blowing performance. ADAS Technology is great. Best in class. Much better than Fortuner.,4.776,Strongly Positive
885,Mahindra Scorpio,"Overall, the car is fantastic with a new look and comfort. The features are just more than what you expect in a car with a budget below 30L. Well, I personally liked the car, hope this review helps most of them who were thinking about whether to buy this car or not... well hurry because you'll have to wait, there's a long queue ahead of y...",4.7425,Strongly Positive
886,Mahindra Scorpio,"AWESOME STYLE, AWESOME ROAD PRESENCE, AWESOME FEATURES LIKE HANDLING, SITTING, DASHBOARD AND PANORAMIC SUNROOF. ROAD PRESENCE IS GREAT, GOOD HEIGHT OF SUV, LOW MILEAGE, HIGH MAINTAINANCE. COMFORT AND AWESOME UNDER THIS SEGMENT, OVERALL FANTASTIC SUV WITH POWER AND STYLE. ",4.9235,Strongly Positive
887,Mahindra Scorpio,"The XUV700 handles high-speed turns with confidence and on most occasions, it will leave you surprised with its capabilities. One of the key selling points of Mahindra is its safety offering and the Mahindra XUV 700 pushes the game further with first in the segment of Advanced Driver Assistance System. ",4.158,Strongly Positive
888,Mahindra Scorpio,"Proud owner of XUV 700 petrol Automatic Luxury model. Except for mileage Everything is 5/5. A different and top experience, power, comfort, reliability, and safety. Expect mileage of 7kmpl in traffic/city and 13 to 14kmpl on better roads/highways. Sunroof and driving pleasure is top class.",4.7425,Strongly Positive
889,Mahindra Scorpio,The car is worth buying. Safety and looks very good. Compare to all other SUVs this car is valid for money.,3.9205,Positive
890,Mahindra Scorpio,The appearance of this car is very nice and the seat is also very comfortable. My height is 6 feet but I can sit comfortably in this car and the special thing is that the auto-driver in this car is very good.,4.710500000000001,Strongly Positive
891,Mahindra Scorpio,"Such a nice car, and value for money.  The variant which I have purchased according to my budget is AX5. Such a nice SUV, this car has nice features and has good mileage. ",4.568,Strongly Positive
892,Mahindra Scorpio,"The best SUV car ever with the most comfortable seats luggage space and with lots of features. You can buy this SUV car for family purposes with blind eyes, look wise this is awesome but I am giving it 4 out of 5. The sunroof/moonroof is also big. ",4.3365,Strongly Positive
893,Mahindra Scorpio,"It's the safest and most luxurious car. It has an apple car play, but it's looking like a Fortuner and its functions are smart. Its ADAS is very helpful and has an emergency brake that is helpful for us. It has a good sunroof and moonroof.",4.794,Strongly Positive
894,Mahindra Scorpio,"Very comfortable and safe, it has a very cool sound system and software with very nice performance. Mileage is wonderful, and worth buying",4.76,Strongly Positive
895,Mahindra Scorpio,XUV 700 is a wonderful car. Its safety and performance are also good.,4.2775,Strongly Positive
896,Mahindra Scorpio,"This is fun to drive with great power. It comes with a lot of features, and the styling is also great from the outside and inside.",4.55,Strongly Positive
897,Mahindra Scorpio,Also very well other than company also very good service Mahindra to old and new XUV and comfortable.,4.1770000000000005,Strongly Positive
898,Mahindra Scorpio,"Very good car at 29 lakh with a ton of features and safety. It is very stable and good to drive, a very comfortable car.",4.6785,Strongly Positive
899,Mahindra Scorpio,"Mahindra is the most popular brand and the new logo is awesome, door handle is the most creative thing. The sunroof and rail roof is so big this is feel awesome and the interior is great. The boot space is great. ",4.8705,Strongly Positive
900,Mahindra Scorpio,Mahindra XUV 700 is a best seller car. The performance of the car is very good. The look of this car is very good. Its all features are also Good. It is best car under 25 lakhs. ,4.782,Strongly Positive
901,Mahindra Scorpio,This car comes with new upgraded features in this competitive field.  This car has the best safety with top performance.,4.3245000000000005,Strongly Positive
902,Mahindra Scorpio,The best car as ever seen best in mileage speed features good in size colour and one best thing in this car is auto drive.,4.7385,Strongly Positive
903,Mahindra Scorpio,Mahindra is a trustable company in India and Mahindra's all-new variants have good quality and new features and safety purposes Mahindra is good.,4.4895000000000005,Strongly Positive
904,Mahindra Scorpio,It's a nice SUV car and its looks are very attractive and very nice XUV 700 is one of the best cars for Indian families and it has more space in a car. And the headlight was very beautiful and very nice and the backlight was also nice. and the interior looks lovely. The display is so beautiful and their sites are like we are sitting in an airplane....,4.932,Strongly Positive
905,Mahindra Scorpio,"It is a very comfortable and luxurious car. It has a fantastic interior with many safety features. Music infotainment is awesome. It has lovely sunroof features that make it so cool. Its display is so big that makes this car awesome in comparison to other cars. In this car, space is much sufficient that making it so comfortable during the journey.",4.9135,Strongly Positive
906,Mahindra Scorpio,"Best car in this segment because of its feature, safety, and performance. The new logo is hilarious and has amazing looks. Autopilot feature is comparable with Tesla with low cost, Affordable and efficient for middle-class families, especially in India. Its door handle is amazing like a Range Rover. It is a complete package for middle-class familie...",4.8305,Strongly Positive
907,Mahindra Scorpio,"Most beautiful car in the world, Affordable price for Indians, Next level features are provided in this segment. The electric blue colour look is very attractive and bright. ",4.449,Strongly Positive
908,Mahindra Scorpio,King of its segment and a segment above. Best value for money proposition in India. The ride quality is superb. I prefer it over the safari but not by much. Safari is tough and better to ride in. This however adds a layer of finesse and tech and the overall interior quality is top-notch. On the outside doesn't look as menacing as the safari but is ...,4.1905,Strongly Positive
909,Mahindra Scorpio,"At this price range, the car has not yet come from other companies like TATA, SUZUKI, etc. The features of Mahindra XUV 700 has more and more features loaded in this car. It has a feature of BMW, RANGE ROVER. This car cracked a 5-star rating by GLOBAL NCAP. ",1.806,Positive
910,Mahindra Scorpio,Such an amazing car with great performance and no other car to compare with XUV700 in this price segment.,3.8585000000000003,Positive
911,Mahindra Scorpio,Mahindra Xuv 700 is a best seller car. The performance of the car is very good. The look of this car is very good. Its all features are also Good.,4.629,Strongly Positive
912,Mahindra Scorpio,I would say this is one of the best cars currently available in the market and comes with the best-in-class engine and best-in-class technology. And that too in your budget and that two in your budget the only thing to be concern about is the mileage that it offers because of a very big petrol engine it offers only 7 to 8kmpl in city driving. But i...,1.9089999999999998,Positive
913,Mahindra Scorpio,It's a very comfortable and safest car with a good interior like Audi and Mercedes. This SUV is such a good performance car.,4.6535,Strongly Positive
914,Mahindra Scorpio,"It is a fantastic car with good mileage, features, looks, performance, and build quality are the best.",4.467,Strongly Positive
915,Mahindra Scorpio,"The XUV 700 is a comfortable car for the family, and it has good features with automatic transmission, steering control is also good.",4.221,Strongly Positive
916,Mahindra Scorpio,"Amazing car with execellant comfort level, functionality, looks and performance. ",3.715,Positive
917,Mahindra Scorpio,Great car with awesome features. ADAS works so well and is very much needed on Indian roads. Adaptive cruise control is so nice. It even detects bikes. Well-controlled body roll and excellent suspension setup compared to XUV 500. Excellent engineering by Mahindra. AT can be a bit jerky at times. The blind spot camera view could have been larger. An...,4.825,Strongly Positive
918,Mahindra Scorpio,"A good car to buy at an affordable price, the car is having mind-blowing features and its handling is superb. Recommend to everyone. 
",4.2955,Strongly Positive
919,Mahindra Scorpio,"Mahindra is XUV700 is best in comfort, no noise in the cabin, powerful and refined engine, so smooth drive experience.",4.037,Strongly Positive
920,Mahindra Scorpio,"The XUV 700 is a powerful, fantastic and complete family SUV car with Comfort. Go for it. ",4.18,Strongly Positive
921,Mahindra Scorpio,"Overall very good car experience, great mileage, comfort, and good handling. Space is adequate but not in the third row. Mahindra would have thought of making second-row seat adjustments so that adequate space would have been provided for the third row also. Otherwise, the car is very good and worth buying for the price",4.731,Strongly Positive
922,Mahindra Scorpio,"Overall the car looks premium and safety is top-notch. The car is very comfortable but the only concern is that the mileage is a bit low. Otherwise, this is an amazing car. ",3.874,Positive
923,Mahindra Scorpio,"The overall experience of Mahindra XUV 700 is excellent. The mileage is amazing, premium quality, maintenance cost is minimum and the foremost is features and engine power is breaking all records.",4.088,Strongly Positive
924,Mahindra Scorpio,"The Interior is feature-rich, spacious, feels premium and even the 3rd row is usable. The seats are comfortable and offer good flexibility. It comprises two 10.25-inch screens, the infotainment system can be operated via touch, and also a joystick that sits on the center console that also doubles up as the volume knob. Touch response is fluid and t...",4.2595,Strongly Positive
925,Mahindra Scorpio,This car is the best car. Its mileage is too better and its seats are very comfortable. This is the best car in India. This is a good car in this price range and the driving experience was good. This is a beautiful car which comes with a powerful engine.  ,4.9030000000000005,Strongly Positive
926,Mahindra Scorpio,Very nice car in 7 seaters and it gives good mileage. It is good for a long journeys.,4.1785,Strongly Positive
927,Mahindra Scorpio,"The best car in performance, stylish interior, and classy look. Its ventilated comfortable seats are also good.",4.6155,Strongly Positive
928,Mahindra Scorpio,"The car takes more maintenance and mileage is also very low like 10kmpl. Its performance is awesome, its safety is also good, and its features are awesome in this car.",4.6795,Strongly Positive
929,Mahindra Scorpio,"The top-end petrol variant is in my hand for three months. The entire focus is on features and styling. More important things are missed or ignored. Never faced this in my other cars, although much cheaper. Fuel efficiency (petrol/7 seater) is 4-6 km in city (NCR condition) and max 8-9 on highway. Most Apps provided has some or other usability issu...",2.5475,Positive
930,Mahindra Scorpio,"It is a nice car for a family tour. Its next-level feature ie. Adas, emergency braking, cruise control, and high performance and comfort. It's one of the safest cars.",3.2984999999999998,Positive
931,Mahindra Scorpio,"Amazing power delivery, its driving comfort is good, spacious and rear seat comfort is also good, you can go for long trips without feeling tired. The suspension works wonders, you don't feel jerks over small potholes. Amazing mileage from diesel despite 2.2L engine and almost 2-ton kerb weight. The headlight throw is amazing, especi...",4.8759999999999994,Strongly Positive
932,Mahindra Scorpio,The perfect car of the year comes with the best style and comfort. Its safety features are the massive smartest in this segment of vehicles.,4.765499999999999,Strongly Positive
933,Mahindra Scorpio,"XUV 700 is first in class luxury SUV brought to you by Mahindra. The 13-inch instrument cluster and attached infotainment panel are just the best in class and add a classy look to the SUV. The XUV 700 is a beast of a car with that panoramic sunroof, and leather upholstery on the seats and doesn't compromise on the luxury of the passengers. The adap...",3.982,Positive
934,Mahindra Scorpio,It is a very comfortable and feature-loaded car in this segment. This is the best option for all purposes. It looks absolutely fine and also the safety of this car is mind-blowing. Overall a good package.,4.6955,Strongly Positive
935,Mahindra Scorpio,This is an excellent car with a feature-loaded SUV. I think Mahindra should do some work and release another variant with 4x4 for offroad capabilities. Surely this car will beat 70 lakh ranges SUV with features.,3.825,Positive
936,Mahindra Scorpio,"Best car in the segment if you are deciding to take a perfect, and comfortable family car. Then this car is the best in mileage, next level of features, performance, and one best thing that I like about this car is the key. The key is literally very simple but you get every feature in the key like the open sunroof and switch on/...",4.680000000000001,Strongly Positive
937,Mahindra Scorpio,"One of the best products from the house of Indian brand Mahindra which is loaded with features and world-class safety rating (NCAP:-5 *). This product gives good satisfaction to the customer. According to the present Indian auto market, this product is available at an affordable price compared to other brand products like Fortuner, MG, and Tata Saf...",4.680000000000001,Strongly Positive
938,Mahindra Scorpio,"It is fully loaded with features and has a stylish look which makes it the best car in the market. The digital display in the front is my favourite. It gives a great competition to MG Hector, Kia Selitos, Tata Safari and Harrier. ",3.1245000000000003,Positive
939,Mahindra Scorpio,"Excellent SUV car in this segment, very comfortable and spacious, also good driving experience, and good looking car. ",4.6000000000000005,Strongly Positive
940,Mahindra Scorpio,"It is a 7-seater and spacious car with good looks. Fast speed overall good performance car. Low maintenance car. Its mileage, pickup, and comfort level are also good.",4.221,Strongly Positive
941,Mahindra Scorpio,It is a great car in terms of power and performance. The look and feel of the vehicle are simply amazing. The build quality and mileage are also decent.,4.18,Strongly Positive
942,Mahindra Scorpio,The car is so fantastic as its driving pleasure can't be described in words. The engine is 2litre turbocharged yet the cabin is so silent as if I'm driving an EV. If you buy petrol then it will surely affect your pocket. Highly technical features like ADAS is mind-blowing it's interior gives you feel like you're driving Mercedes. Allover car is ver...,4.7485,Strongly Positive
943,Mahindra Scorpio,"This is an awesome vehicle, and the mileage is good. Its cruise control is also good, and the sunroof is very large, which is too good. I like very much this type of vehicle. My driving experience is superb with it. All things are good in this car. Overall this is an amazing car.",4.8895,Strongly Positive
944,Mahindra Scorpio,"The best car in this segment has features of higher segments and all safety. Auto braking and instrumental cluster are the highlights, 360* camera lane assist Camera.",3.953,Positive
945,Mahindra Scorpio,"This is an awesome vehicle and the mileage is good. Its cruise control is also good and the sunroof is very large which is too good. I like very much this type of vehicle, my driving experience is superb. All things are good in this car. Overall this is an amazing car.",4.8895,Strongly Positive
946,Mahindra Scorpio,It is a excellent car. It has superb engine with amazing interior and exterior. It feels very safe and smooth while driving. Value for money car.,4.765499999999999,Strongly Positive
947,Mahindra Scorpio,It is the best budget car with good looks and mileage. Its comfort and safety are also good.,4.680000000000001,Strongly Positive
948,Mahindra Scorpio,"This car is the best car I have seen ever. Best budget, best looks, best mileage, best comfort, best safety ever. I love this car. This is not a car this is my dream car.",4.948,Strongly Positive
949,Mahindra Scorpio,"I like this car, the features are really awesome. This car has everything and is one of the safest car in the segment. This is great for the family as well. ",4.706,Strongly Positive
950,Mahindra Scorpio,"Best car in the SUV segment right now. Safety, features, design, class this car has everything. The best product of Mahindra in recent times.",4.521,Strongly Positive
951,Mahindra Scorpio,"Well, it's simply the best in class with features like ADAS, 200 hp engine and comfortable ride, a good amount of ground clearance, and the electric blue and midnight black are one of the best colors to buy the car, being a Mahindra car it is easy to maintain. The best part is the sleek infotainment system in the dashboard which is neatly inte...",4.906,Strongly Positive
952,Mahindra Scorpio,The car is very powerful and very safe to ride because of its auto pilot mode. The auto mode is very helpful on the highway. Good car. ,4.529,Strongly Positive
953,Mahindra Scorpio,"Nice and convenient car better than Fortuner, you get the best safety features as well as you get the best technology ( Tesla of India ).",4.792,Strongly Positive
954,Mahindra Scorpio,Nice performance with decent mileage and looks are great. The features are also amazing.,4.467,Strongly Positive
955,Mahindra Scorpio,"Best in Its features, engine performance is excellent, looking awesome, low maintenance cost, high-security system, cruise control, adaptive cruise control is mind-blowing.",4.4895000000000005,Strongly Positive
956,Mahindra Scorpio,Most comfortable SUV car at this price. Incredible features and smooth driving experience.,2.7815000000000003,Positive
957,Mahindra Scorpio,"This is a very good car and everyone can afford it. It gives good mileage in the city and highway also. It offered a great derive quality, this is a great car in this price range.",4.6955,Strongly Positive
958,Mahindra Scorpio,The third-row comfort is not good in fact bad. If the middle row can slideable like Safari then we can manage space for the third row. The mileage is good according to the segment of this SUV. While driving at high speeds the suspension of this car makes an irritating sound. And the break pads were not of good quality. Its breaking is awe...,-4.14,Strongly Negative
959,Mahindra Scorpio,"I had the pleasure of driving the all-new Mahindra XUV 700 on a road trip to Goa and Karnataka. Looks: Looks like a groomed beast from every angle, to appeal to the old school SUV lover as well as the modern urban guy! Its got really sharp and crisp edges and strong design elements which give it a beefy muscular look. The Drive Experience: Abs...",4.7010000000000005,Strongly Positive
960,Mahindra Scorpio,this is a wonderful car. The car looks best and has good performance as the engine is punchy. The only problem is that the last row is very bad. It has a very minimal leg space and the middle row has much extra space.,3.247,Positive
961,Mahindra Scorpio,"It is a great car in terms of looking, attractive features, and performance is also good. Overall, fully functional car.",4.36,Strongly Positive
962,Mahindra Scorpio,"Excellent car, it comes with awesome features and design is also good. It gives a comfortable drive quality, massive sunroof, dream car, and mileage is just amazing. ",4.814,Strongly Positive
963,Mahindra Scorpio,The XUV 700 is the best car. Its comfort and performance are good. Its safety and mileage were also good. It is value for money car. It looks better than Innova.,4.809,Strongly Positive
964,Mahindra Scorpio,"The overall performance of XUV is fantastic. The mileage of the car is excellent, value for money, safety measures are also good, exterior of car is beautifully designed. ",4.795,Strongly Positive
965,Mahindra Scorpio,"I actually like this car but it has a less millage in my opinion. I also tested this car, it has a hyperpower in this segment and of course, its Ultra-wide sunroof, all led light, and 3D surround sound it is massive according to Tata Safari it is a budget-friendly full-size all-wheel-drive SUV it is very good.",3.609,Positive
966,Mahindra Scorpio,Its comfort and performance are good. Its safety and mileage were also good. It is value for money car. It looks better than Innova crysta.,4.6855,Strongly Positive
967,Mahindra Scorpio,Mahindra XUV700 is perfect if you are looking for performance and its value for money. It's available from 15L to 30L. Wide range of options to choose from.,3.6345,Positive
968,Mahindra Scorpio,"first of all good design, more power, better riding comfort than the previous one and value for money and safety.",4.5745000000000005,Strongly Positive
969,Mahindra Scorpio,"With 5 Star safety rating and important Additional Features such as Central Locking, Reverse Camera, Cruise Control, Hill Hold Control, Etc. This is the best SUV that you can buy for under Rs 30 Lakh But It is missing something, and that is ventilated seats, as we know without ventilated seats it's hard to travel very long distances.",0.64,Positive
970,Mahindra Scorpio,What a fantastic car. It has amazing and nice features it is a very comfortable car the interior design is top-notch.,4.6495,Strongly Positive
971,Mahindra Scorpio,"My favourite SUV car. It's a family car mileage, pickup, comfort level and low maintenance are top-notch.",0.5135,Positive
972,Mahindra Scorpio,I like its design and specially speaking the new logo. The performance is also good at this price range. Although it is lacking in some fields. Its luxurious model is the best among all. At the end it's very satisfying model.,4.584,Strongly Positive
973,Mahindra Scorpio,"Great design, It has amazing colour and features with drive assistance. It comes with the good infotainment system and the panoramic sunroof is just amazing. ",4.6965,Strongly Positive
974,Mahindra Scorpio,"In my opinion, I must appreciate that choosing a car symbolizes great rich taste because it's unique in mid-range money. It has lots of features at that price. The safety, security, comfort, convenience, air conditioner, light type - LED, Instrumentation and communication. Distance to empty, entertainment,&nb...",4.7299999999999995,Strongly Positive
975,Mahindra Scorpio,"It is an amazing car in this price range. Its features, space, and sound quality are awesome.",4.18,Strongly Positive
976,Mahindra Scorpio,"It is a nice car overall, mileage is good and the interior is amazing. I liked it very much as the tail light is also looking good.",4.6745,Strongly Positive
977,Mahindra Scorpio,"Good car with all features and with stylish and overall its nice car. Also, its safety is top-notch and this car is worth one.",4.2775,Strongly Positive
